run	g__Acrocalymma	g__Alboefibula	g__Allium	g__Alternaria	g__Antrodiella	g__Arabidopsis	g__Arthrocatena	g__Aspergillus	g__Athelia	g__Aureobasidium	g__Auriporia	g__Basidiodendron	g__Bezerromyces	g__Blastobotrys	g__Brassica	g__Brevicellicium	g__Bullera	g__Butyrea	g__Calyptrozyma	g__Camptophora	g__Candida	g__Candolleomyces	g__Ceraceosorus	g__Ceratobasidiaceae_gen_Incertae_sedis	g__Cercozoa_gen_Incertae_sedis	g__Ceriporiopsis	g__Chaetasbolisia	g__Chlorococcum	g__Choanephora	g__Ciboria	g__Cladosporium	g__Clitopilus	g__Conidiobolus	g__Coniothyrium	g__Coprinellus	g__Coprinopsis	g__Coronicium	g__Cryptococcus	g__Cucurbita	g__Cucurbitaceae_gen_Incertae_sedis	g__Curvularia	g__Cutaneotrichosporon	g__Cystobasidiomycetes_gen_Incertae_sedis	g__Cystobasidium	g__Cystofilobasidium	g__Daucus	g__Debaryomyces	g__Debaryomycetaceae_gen_Incertae_sedis	g__Diaporthe	g__Didymella	g__Didymocyrtis	g__Dioszegia	g__Dysphania	g__Ectophoma	g__Efibulobasidium	g__Eichleriella	g__Eidernor	g__Elmerina	g__Elymus	g__Emericellopsis	g__Enterocarpus	g__Epicoccum	g__Eremothecium	g__Erythrobasidium	g__Exidia	g__Exobasidium	g__Exophiala	g__Filobasidium	g__Fomitopsis	g__Fusarium	g__Fuscoporia	g__Ganoderma	g__Gloeophyllum	g__Glycine	g__GS13_gen_Incertae_sedis	g__Gymnopus	g__Hannaella	g__Hansfordia	g__Hericiaceae_gen_Incertae_sedis	g__Holtermannia	g__Hormonema	g__Humicola	g__Hydrangea	g__Hyphoderma	g__Hyphodermataceae_gen_Incertae_sedis	g__Hyphodontia	g__Hypochnicium	g__Indigofera	g__Irpex	g__Irpicaceae_gen_Incertae_sedis	g__Jumillera	g__Kazachstania	g__Knufia	g__Kurtzmaniella	g__Lasiobolidium	g__Lasiobolus	g__Lentinula	g__Lentitheciaceae_gen_Incertae_sedis	g__Lenzites	g__Leptospora	g__Leucosporidium	g__Limtongozyma	g__Linnemannia	g__Lophiostoma	g__Malassezia	g__Maudiozyma	g__Meiorganum	g__Melampsora	g__Meyerozyma	g__Moesziomyces	g__Mortierella	g__Morus	g__Mrakia	g__Mucor	g__Mucronella	g__Musa	g__Mycoaciella	g__Myxarium	g__Naganishia	g__Neoascochyta	g__Neocucurbitaria	g__Neosetophoma	g__Neurospora	g__Nigrograna	g__Nigroporus	g__Nigrospora	g__Nothophoma	g__Odontoefibula	g__Oligophagozyma	g__Oliveonia	g__Omphalotaceae_gen_Incertae_sedis	g__Ophiognomonia	g__Ophiosphaerella	g__Panellus	g__Papiliotrema	g__Paraphoma	g__Parasarocladium	g__Penicillium	g__Peniophora	g__Peniophorella	g__Perenniporia	g__Periconia	g__Peziza	g__Phaeococcomyces	g__Phaeosphaeria	g__Phallus	g__Phanerochaete	g__Phlebia	g__Phlebiopsis	g__Physisporinus	g__Pichia	g__Plantago	g__Pleurotaceae_gen_Incertae_sedis	g__Pleurotus	g__Pluteus	g__Porostereum	g__Prunus	g__Pseudomicrostroma	g__Pseudopithomyces	g__Puccinia	g__Purpureodiscus	g__Pyxidiophora	g__Raphanus	g__Resinicium	g__Resupinatus	g__Retiarius	g__Rhizochaete	g__Rhizoctonia	g__Rhizopus	g__Rhodosporidiobolus	g__Rhodotorula	g__Rigidoporus	g__Russula	g__Saccharomyces	g__Sampaiozyma	g__Schizophyllum	g__Schwanniomyces	g__Scleroconidioma	g__Scopuloides	g__Septobasidium	g__Septoriella	g__Sertulicium	g__Sistotrema	g__Sistotremastrum	g__Skvortzovia	g__Solanum	g__Sporobolomyces	g__Stagonosporopsis	g__Starmera	g__Stemphylium	g__Stereaceae_gen_Incertae_sedis	g__Stereum	g__Streblotrichum	g__Strelitziana	g__Styphnolobium	g__Subulicystidium	g__Suillus	g__Symmetrospora	g__Tamamschjanella	g__Taphrina	g__Tausonia	g__Teichospora	g__Tilletia	g__Tilletiopsis	g__Torula	g__Toxicocladosporium	g__Trametes	g__Trechispora	g__Trichomerium	g__Trichomonascus	g__Trichosporon	g__Triticum	g__Tulasnella	g__Udeniomyces	g__Ustilaginales_gen_Incertae_sedis	g__Ustilaginoidea	g__Uwebraunia	g__Vishniacozyma	g__Waitea	g__Wallemia	g__Wickerhamomyces	g__Xenasmatella	g__Xenopyrenochaetopsis	g__Xeromyces	g__Xylodon	g__Zygoascus	g__Zygosaccharomyces	Unassigned
SRR11426365	0	0	0	3.12588803637397	0	0.312588803637397	0	1.10826939471441	0	0	0	0.14208581983518	0	0	0	0	0	0	0	0	0	0	0	0	0.454674623472577	0	0	0	0	0	1.93236714975845	0	0	0	0	0	0	0	0.255754475703325	0	2.61437908496732	0.0284171639670361	0	0	0	0	0.65359477124183	2.07445296959363	0	0	0	0	0	0	0	0	0	0	0	0	0.65359477124183	3.49531116794544	0	0	0	0	0	0.0284171639670361	0	0.113668655868144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0568343279340722	0.397840295538505	0	0	0	0	0	0	0	0	66.6382495026996	0	0	0.738846263142938	0	0	1.70502983802217	0	0	2.0460358056266	0	0	0	0	1.07985223074737	0	0	0	0.369423131571469	0	0	0	0	0	0	0	0	0	0	0	0.0568343279340722	0	0.255754475703325	0.625177607274794	0	0	0	0	0	0	0.198920147769253	0	0	0	0	0	0	0	0	0	0	0	0.0284171639670361	0	0.170502983802217	0	0	0	0	0	0	0	0	0.227337311736289	0	0	1.25035521454959	0	0	1.98920147769253	0	0.113668655868144	0	0	0	0	0	0	0	0	0	0	0.682011935208866	0.14208581983518	0	3.04063654447286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0852514919011083	0	0	0	0	0	0	0	0	0.0568343279340722	0	0	0	0	0	0	0	1.05143506678034
SRR11426370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.308880308880309	0	0	0	0	0	0	0	0	0	0.231660231660232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.617760617760618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38996138996139	0	0	0	0	0	0	0	0	90.5019305019305	0	0	0	0	0	0	0	0	1.6988416988417	0	0	0	0	2.00772200772201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.308880308880309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.694980694980695	0	0	0.926640926640927	0	0	0	0	0	0	0	0	0	0	0	0	0.154440154440154	0.463320463320463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.231660231660232	0	0	0	0	0	0	0	0.463320463320463
SRR11426376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1703743895822	0	0	0	0	0	1.05805751492132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.759631036353771	0	0	0	0	0	0	0	0	0	0	0	0	1.38361367335865	0	0	0.162778079218665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.813890396093326	3.33695062398264	0	0	0	0	0	0	0	0	77.4009766684753	0	0	0	0	0	0	0	0	2.9028757460662	0	0	0	0	2.4145415084102	0	0	0	1.60065111231687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.596852957135106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03472599023332	0	0	1.30222463374932	0	0	0	0	0	0	0	0	0	0	0	0	0.596852957135106	0.949538795442214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.515463917525773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11426378	0	0	0	0.0560852495793606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92540661805945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.308468872686483	0	0	0	0	0	0	0	0	0	0	0	0	0.140213123948402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.252383623107123	0	0	0	0	0	0.560852495793606	0.336511497476164	0	0	0	0	0	0	0	0	92.9893438025799	0	0	0	0	0	0.252383623107123	0	0	1.62647223780146	0	0	0	0	0.140213123948402	0	0	0	0.616937745372967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.420639371845205	0	0	0	0	0	0	0	0.364554122265844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.196298373527762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.280426247896803	0	0	0	0	0	0.0560852495793606	0	0	0	0	0	0	0	0	0	0	0	0.476724621424565
SRR11426389	0	0	0	0.940518556176919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83019827147941	0	0	0	0	0	1.75394001016777	0	0	0	0	0	0	0	0	0	0	0.12709710218607	0	0	0	0	0	1.2709710218607	0	0	0	0	0	0	0	0	0	0	0	0	0.355871886120996	0	0	0	0	0	0	0.203355363497712	0	1.06761565836299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12709710218607	0	0	0	0	0	1.19471276054906	1.32180986273513	0	0	0	0	0	0	0	0	58.6426029486528	0	0	0	0	0	0	0	0	2.41484494153533	0	0	0	0	2.44026436197255	0	0	0	1.01677681748856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.305033045246568	0	0	0.406710726995424	0	0	0	0	0.203355363497712	0	0	0	0	0	0	0	0	0	0	1.47432638535841	0	0	0	0	0	1.2709710218607	0	0	0	0	0	0	0	0.838840874428063	0	0	0	0	16.0904931367565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203355363497712	0	0	0	0	0.355871886120996	0	0.12709710218607	0	0	0	0	0.228774783934926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78749364514489
SRR11426390	0	0	0	0.313926940639269	0	0	0	0	0	0.0285388127853881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.627853881278539	0	0	0	0	0	0.742009132420091	0	0	0	0	0	0	0	0	0	0	0.142694063926941	0	0	0	0	0	0.856164383561644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65525114155251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45547945205479	3.96689497716895	0	0	0	0	0	0	0	0	78.5958904109589	0	0	0	0.799086757990868	0	0	0	0	4.10958904109589	0	0	0	0	1.1986301369863	0	0	0	0	0	0	0	0	0.313926940639269	0	0	0	0	0	0	0	0	0	0.342465753424658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.912100456621	0	0	1.56963470319635	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45662100456621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.713470319634703	0	0	0	0	0	0	0	0	0	0	0.199771689497717	0	0	0	0	0	0	0
SRR11426393	0	0	0.78003120124805	0.15600624024961	0	0	0	0	0	0.546021840873635	0	0	0	0	0	0	0	0	0	0	0.234009360374415	0	0	0	0	0	0	0	0	0	0.234009360374415	0	0	0	0	0	0	0	0	0	0	0	0	0.234009360374415	0	0	1.24804992199688	0.234009360374415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.858034321372855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234009360374415	0	0.390015600624025	0	0.31201248049922	0	0	0	0	0	0	0	74.804992199688	0.234009360374415	0	0	0	0	0.390015600624025	0	0.390015600624025	0	0	0	0	0	1.95007800312012	0	0	0	2.41809672386895	0	0	0	0	0	0.31201248049922	0	0	0	0	0	0	0	0	0.702028081123245	0	0	0	0	0	0	0	0	0	0	0	0	2.49609984399376	0	0	0	0	0	0	0	0	0	0	0	0.62402496099844	0	0	0	0	0	0	0	2.26209048361934	0	0	4.44617784711388	0.390015600624025	0.15600624024961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.078003120124805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73010920436817	0.15600624024961
SRR11426396	0	0	0.367936925098555	0.210249671484888	0	0	0	1.36662286465177	0	0	0	0	0	0	0	0	0	0	0	0	0.210249671484888	0	0	0	1.07752956636005	0	0	0	0	0	1.20893561103811	0	0	0	0	0.210249671484888	0	0	0	0	3.5742444152431	0	0	0	0.183968462549277	0	0.683311432325887	0.709592641261498	0	0	0	0	0	0	0	0	0	0	0	0	1.60315374507227	0.578186596583443	0	0	0	0	0	0.420499342969777	0	0.315374507227332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34034165571616	1.81340341655716	0.0525624178712221	0	0	0	0	0	0	0	65.1511169513798	0	0	0	0.183968462549277	0	1.15637319316689	0	0	3.99474375821288	0	0	0	0	2.36530880420499	0	0	0.341655716162943	1.28777923784494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.367936925098555	0	0	0	0	0	0	0	0.341655716162943	1.28777923784494	0	0	0.946123521681997	0	0.157687253613666	0	0	0	0	0	0	0	0	0	0	0.446780551905388	1.83968462549277	0	3.12746386333771	0	0	0	0	0	0.157687253613666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.919842312746386
SRR11426397	0	0	0	0	0	0.149866423405226	0	0.0586433830716101	0	0	0.0456115201668078	0	0	0	0.527790447644491	0	0	0	0	0	0.228057600834039	0	0	0	0.130318629048022	0	0	0	0	0	0.156382354857627	0	0	0	0	0	0	0	0	0.0456115201668078	0	0.267153189548446	0	0	0	0	0	0.123802697595621	0	0	0	0	0	0	0	0	0	0	0	0	0.156382354857627	0.0325796572620056	0	0.0260637258096045	0	0	0	0.0781911774288135	0	0.0977389717860168	0.0130318629048022	0	0	0	0	0	0	0	0.0260637258096045	0	0	0	0	0	0	0	0	0	0.247605395191243	0	0	0.0325796572620056	0	0	0	0.221541669381638	82.1658956147781	0	0	0	0	0	0	0	10.347299146413	0	0	0	0	0	0.143350491952825	0	0	0.0716752459764123	0	0	0	0	0.169414217762429	0	0	0	0.17593014921483	0	0	0.104254903238418	0	0	0	0	0	0	0	0	0	0	0	0.306248778262853	0.0847071088812146	0	0.495210790382485	0	0	0.46263113312048	0	0	0	0	0.156382354857627	0	0	0	0	0.299732846810452	0	0.104254903238418	0	0	0	0	0	0	0.0195477943572034	0.0716752459764123	0	0	0	0	0	0	0.195477943572034	0	0	0.11728676614322	0	0.0977389717860168	0	0	0	0	0	0	0	0.0195477943572034	0	0	0.0586433830716101	0.0260637258096045	0	0.169414217762429	0	0	0	0.0325796572620056	0	0	0	0	0	0.0130318629048022	0.0325796572620056	0	0	0	0	0	0.0260637258096045	0	0	0	0.052127451619209	0	0	0	0	0	0	0	0	0.0390955887144067	0	0	0	1.08816055255099	0.11728676614322	0	0	0.0716752459764123
SRR11426398	0	0	0	0.274411159387148	0	0.617425108621084	0	0.251543562771553	0	0	0	0	0	0	0	0	0	0	0	0	2.1266864852504	0	0	0	1.23485021724217	0	0	0	0	0	0.365881545849531	0	0	0	0	0	0	0	0	10.1074777040933	0.0457351932311914	0.754630688314658	0	0	0.205808369540361	0	1.89801051909444	0.663160301852275	0	0	0	0	0	0	0	0	0	0	0	0	0.434484335696318	0	0	0	0	0	0	0	0	1.23485021724217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48021952892751	1.25771781385776	0	0	0	0	0	0	0	0	66.7733821175395	0	0	0	0	0	0	0	0	3.54447747541733	0	0.16007317630917	0	0	4.04756460096044	0	0.0457351932311914	0	0	0	0	0	0	0	0.0457351932311914	0	0	0	0	0	0	0	0	0.754630688314658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55499656986051	0	0	0.205808369540361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.228675966155957	0	0	0.137205579693574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.365881545849531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182940772924766
SRR11426400	0	0	0	0.096628730942667	0	0.182520936225038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.397251449430964	0	0	0	1.4709040154606	0	0	0	0	0	0.300622718488297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.472407129053038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73008374490015	0	0	0	0	0	0	0	0	90.326390380073	0	0	0	0	0	0	0	0	1.26691002791497	0	0	0	0	0.740820270560447	0	0	0	0.343568821129483	0	0	0	0	0	0	0	0	0	0	0.11810178226326	0	0	0	0.268413141507408	0.0858922052823706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42795791281941	0	0	0.858922052823706	0	0	0	0	0	0	0	0	0.493880180373631	0	0	0	0.300622718488297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11810178226326
SRR11426406	0	0	0.212876427829699	0.524402907580478	0	0.14018691588785	0.0363447559709242	0.555555555555556	0	0	0	0.129802699896158	0	0	0.09865005192108	0	0	0	0	0	0	0	0	0	0.685358255451713	0	0.0778816199376947	0	0	0	1.88473520249221	0.0467289719626168	0	0	0	0	0	0	0.09865005192108	0	0.550363447559709	0.425752855659398	0	0.0415368639667705	0	0.617860851505711	0.327102803738318	0.379023883696781	0	0	0	0	0.0674974039460021	0	0	0	0	0	0	0	0.389408099688474	0	0	0	0	0	0	0.09865005192108	0	0.545171339563863	0.0467289719626168	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124610591900312	0	0	0	0	0	0	0.0415368639667705	0.0571131879543094	0.264797507788162	0.207684319833853	0.4932502596054	2.75181723779855	0.160955347871236	0	0.114226375908619	0	0	0	0	71.858774662513	0	0	0	0.0103842159916926	0	0.467289719626168	0	0.155763239875389	1.9730010384216	0	0	0	0	0.664589823468328	0	0	0	0.524402907580478	0	0.218068535825545	0	0	0	0.114226375908619	0	0	0	0	0	0	0	0	0.737279335410177	0.0934579439252337	0	0.192107995846314	1.00207684319834	0	0	0	0	0	0	0	0	0.083073727933541	0	0	0	0	0.083073727933541	2.09761163032191	0	0	0	0.192107995846314	0	0.404984423676013	0	0	0	0.0519210799584631	0	0	0	3.3073727933541	0	0	0.674974039460021	0	0.290758047767394	0	0	0	0	0	0.249221183800623	0	0	0	0.171339563862928	0	0	0	0	0	0	0	0	0.160955347871236	0	0	0	0.88785046728972	0	0	0	0	0	0	0	0.129802699896158	0.181723779854621	0	0	0	0	0	0	0	0	0	0	0	0.176531671858775	0	0	0	0	0	0	0	0.649013499480789
SRR11426411	0	0	0	0.485731633272617	0	0	0	0.0607164541590771	0	0.303582270795386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.485731633272617	0	0	0	0	0	0.485731633272617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.728597449908925	0	0	0	0	0	0	0	0	0.242865816636308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.10686095932	0	0	0	0	0	0	0	0	0.242865816636308	0	0	0	0	0.971463266545234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.485731633272617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45719489981785	0	0	0	0	0	0	0	0	0	0	1.45719489981785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0607164541590771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242865816636308	0	0	0	0	0	0	0	0.182149362477231
